approved_for_scrape,suggested_decision,decision_reason,barcode,name,brand,query,card_text,image_alt,image_url_raw
NO,REJECT,not_juice_type,7290019056096,שוופס מוגז עדין אפרסק 1.5 ליטר,,מיץ,"שוופס מוגז עדין אפרסק 1.5 ליטר
שוופס | 1.5 ליטר
3 יח' ב- ‏20 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",שוופס מוגז עדין אפרסק 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905609603-31-2021_10-26-11.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905609603-31-2021_10-26-11.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905609603-31-2021_10-26-11.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019056089,שוופס מוגז עדין ענבי ריזלינג 1.5 ליטר,,מיץ,"שוופס מוגז עדין ענבי ריזלינג 1.5 ליטר
שוופס | 1.5 ליטר
3 יח' ב- ‏20 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",שוופס מוגז עדין ענבי ריזלינג 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905608903-31-2021_11-21-21.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905608903-31-2021_11-21-21.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905608903-31-2021_11-21-21.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גזוז,7610400091060,לינדט אקסלנס שוקולד מריר תפוז 100 גרם,,מיץ,"לינדט אקסלנס שוקולד מריר תפוז 100 גרם
לינדט | 100 גרם
‏22.90 ‏₪
‏22.90 ‏₪ / 100 גרם
שוופס מוגז עדין אננס 1.5 ליטר
שוופס | 1.5 ליטר
3 יח' ב- ‏20 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר
שוופס מוגז פירות ענבים 0.5 ל'
שוופס | 500 מ""ל
3 יח' ב- ‏12 ₪
‏5.00 ‏₪
‏1.00 ‏₪ / 100 מ""ל
גזוז בטעם ענבים שוופס 4 * 330 מ""ל
שוופס | 1320 מ""ל
‏12.90 ‏₪
‏0.98 ‏₪ / 100 מ""ל
פרוט ווטר אננס 1.5 ליטר
פרוט ווטר | 1.5 ליטר
2 יח' ב- ‏13 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",לינדט אקסלנס שוקולד מריר תפוז 100 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F7610400091060_s1_1505-19-2020_06-32-44.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F7610400091060_s1_1505-19-2020_06-32-44.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F6%2F7610400091060_s1_1505-19-2020_06-32-44.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019056072,שוופס מוגז עדין אננס 1.5 ליטר,,מיץ,"שוופס מוגז עדין אננס 1.5 ליטר
שוופס | 1.5 ליטר
3 יח' ב- ‏20 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",שוופס מוגז עדין אננס 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905607210-31-2021_08-19-44.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905607210-31-2021_08-19-44.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905607210-31-2021_08-19-44.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290016006148,שוופס מוגז פירות ענבים 0.5 ל',,מיץ,"שוופס מוגז פירות ענבים 0.5 ל'
שוופס | 500 מ""ל
3 יח' ב- ‏12 ₪
‏5.00 ‏₪
‏1.00 ‏₪ / 100 מ""ל",שוופס מוגז פירות ענבים 0.5 ל',"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001600614802-10-2025_07-45-05.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001600614802-10-2025_07-45-05.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001600614802-10-2025_07-45-05.jpg&w=384&q=75 2x"
NO,REJECT,hard_exclude:גזוז,7290017023236,"גזוז בטעם ענבים שוופס 4 * 330 מ""ל",,מיץ,"גזוז בטעם ענבים שוופס 4 * 330 מ""ל
שוופס | 1320 מ""ל
‏12.90 ‏₪
‏0.98 ‏₪ / 100 מ""ל","גזוז בטעם ענבים שוופס 4 * 330 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001702323608-27-2025_08-41-43.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001702323608-27-2025_08-41-43.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001702323608-27-2025_08-41-43.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019056515,פרוט ווטר אננס 1.5 ליטר,,מיץ,"פרוט ווטר אננס 1.5 ליטר
פרוט ווטר | 1.5 ליטר
2 יח' ב- ‏13 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",פרוט ווטר אננס 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905651509-20-2023_05-42-29.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905651509-20-2023_05-42-29.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905651509-20-2023_05-42-29.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290015150118,עגבניות חתוכות דק 3*400 גרם,,מיץ,"עגבניות חתוכות דק 3*400 גרם
בלה איטליה | 1.2 ק""ג
‏17.90 ‏₪
‏21.90 ‏₪
‏14.92 ‏₪ / 1 ק""ג
טיק טק בטעם מנדרינה ולימון ליים
טיק טק | 16 גרם
‏3.90 ‏₪
‏24.38 ‏₪ / 100 גרם
ורדי אפרסק
וורדי | 750 מ""ל
2 יח' ב- ‏45 ₪
‏24.90 ‏₪
‏3.32 ‏₪ / 100 מ""ל
שוופס מוגז פירות ענבים 1.5 ליטר
שוופס | 1.5 ליטר
2 יח' ב- ‏10 ₪
‏7.30 ‏₪
‏4.87 ‏₪ / 1 ליטר",עגבניות חתוכות דק 3*400 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015150118_s1_1501-11-2023_09-53-00.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015150118_s1_1501-11-2023_09-53-00.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015150118_s1_1501-11-2023_09-53-00.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,8002450204009,ורדי אפרסק,,מיץ,"ורדי אפרסק
וורדי | 750 מ""ל
2 יח' ב- ‏45 ₪
‏24.90 ‏₪
‏3.32 ‏₪ / 100 מ""ל",ורדי אפרסק,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450204009_s1_0.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450204009_s1_0.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450204009_s1_0.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290018471920,שוופס מוגז פירות ענבים 1.5 ליטר,,מיץ,"שוופס מוגז פירות ענבים 1.5 ליטר
שוופס | 1.5 ליטר
2 יח' ב- ‏10 ₪
‏7.30 ‏₪
‏4.87 ‏₪ / 1 ליטר",שוופס מוגז פירות ענבים 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001847192002-27-2025_09-53-55.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001847192002-27-2025_09-53-55.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001847192002-27-2025_09-53-55.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019056539,פרוט ווטר אפרסק 1.5 ליטר,,מיץ,"פרוט ווטר אפרסק 1.5 ליטר
פרוט ווטר | 1.5 ליטר
2 יח' ב- ‏13 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",פרוט ווטר אפרסק 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905653909-10-2023_09-01-21.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905653909-10-2023_09-01-21.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905653909-10-2023_09-01-21.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290019056058,שוופס מוגז עדין תפוח ליים 1.5 ליטר,,מיץ,"שוופס מוגז עדין תפוח ליים 1.5 ליטר
שוופס | 1.5 ליטר
3 יח' ב- ‏20 ₪
‏7.60 ‏₪
‏5.07 ‏₪ / 1 ליטר",שוופס מוגז עדין תפוח ליים 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905605803-31-2021_10-24-49.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905605803-31-2021_10-24-49.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729001905605803-31-2021_10-24-49.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,4810168058999,פילה דג הרינג מלוח מצונן,,מיץ,"פילה דג הרינג מלוח מצונן
סנטה ברמר | 250 גרם
‏17.90 ‏₪
‏7.16 ‏₪ / 100 גרם",פילה דג הרינג מלוח מצונן,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058999s09-28-2025_08-22-08.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058999s09-28-2025_08-22-08.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058999s09-28-2025_08-22-08.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,4810168058975,פילה דג הרינג סקנדינבי מלוח מצונן,,מיץ,"פילה דג הרינג סקנדינבי מלוח מצונן
סנטה ברמר | 260 גרם
‏21.90 ‏₪
‏8.42 ‏₪ / 100 גרם",פילה דג הרינג סקנדינבי מלוח מצונן,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058975s08-17-2025_09-54-48.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058975s08-17-2025_09-54-48.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F8%2F4810168058975s08-17-2025_09-54-48.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290014762220,ג'לי בטעם ענבים גביע 125 גרם,,מיץ,"ג'לי בטעם ענבים גביע 125 גרם
תנובה אלטרנטיב | 125 גרם
‏2.50 ‏₪
‏2.00 ‏₪ / 100 גרם
מחית תפוח עץ ואוכמניות פאוץ' 120 גרם
פרינוק | 120 גרם
5 יח' ב- ‏20 ₪
‏5.90 ‏₪
‏4.92 ‏₪ / 100 גרם
ג'אמפ מנגו 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר
Muller Froop לימון 150 מ""ל 3%
מולר | 150 גרם
4 יח' ב- ‏20 ₪
‏5.90 ‏₪
‏3.93 ‏₪ / 100 גרם
קוקטייל מוחיטו 0.33 ליטר
Le Coq | 330 מ""ל
3 יח' ב- ‏21 ₪
‏10.00 ‏₪
‏3.03 ‏₪ / 100 מ""ל",ג'לי בטעם ענבים גביע 125 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014762220_s1_1503-10-2025_09-11-31.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014762220_s1_1503-10-2025_09-11-31.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290014762220_s1_1503-10-2025_09-11-31.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290000136516,ג'אמפ מנגו 1.5 ליטר,,מיץ,"ג'אמפ מנגו 1.5 ליטר
גאמפ | 1.5 ליטר
2 יח' ב- ‏11 ₪
‏6.90 ‏₪
‏4.60 ‏₪ / 1 ליטר",ג'אמפ מנגו 1.5 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136516_s106-29-2022_13-31-00.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136516_s106-29-2022_13-31-00.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290000136516_s106-29-2022_13-31-00.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290102390489,"Muller Froop לימון 150 מ""ל 3%",,מיץ,"Muller Froop לימון 150 מ""ל 3%
מולר | 150 גרם
4 יח' ב- ‏20 ₪
‏5.90 ‏₪
‏3.93 ‏₪ / 100 גרם","Muller Froop לימון 150 מ""ל 3%","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239048902-13-2024_08-18-18.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239048902-13-2024_08-18-18.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F729010239048902-13-2024_08-18-18.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,4740098098355,קוקטייל מוחיטו 0.33 ליטר,,מיץ,"קוקטייל מוחיטו 0.33 ליטר
Le Coq | 330 מ""ל
3 יח' ב- ‏21 ₪
‏10.00 ‏₪
‏3.03 ‏₪ / 100 מ""ל",קוקטייל מוחיטו 0.33 ליטר,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F7%2F4740098098355_s105-23-2022_10-39-53.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F7%2F4740098098355_s105-23-2022_10-39-53.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F4%2F7%2F4740098098355_s105-23-2022_10-39-53.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7613036520492,פרפקטו רוטב עגבניות לפיצה 400 גרם,,מיץ,"פרפקטו רוטב עגבניות לפיצה 400 גרם
פרפקטו | 400 גרם
‏11.90 ‏₪
‏2.98 ‏₪ / 100 גרם
מחית פאוץ מטרנה תפוח מנגו גזר 90 גרם
גרבר | 90 גרם
‏5.90 ‏₪
‏6.56 ‏₪ / 100 גרם
ורדי תות שדה
וורדי | 750 מ""ל
2 יח' ב- ‏45 ₪
‏24.90 ‏₪
‏3.32 ‏₪ / 100 מ""ל
מעדן פרי תפוז 284 גרם
סנט דלפור | 284 גרם
2 יח' ב- ‏34 ₪
‏21.90 ‏₪
‏7.71 ‏₪ / 100 גרם
מעדן פרי תות 284 גרם
סנט דלפור | 284 גרם
2 יח' ב- ‏34 ₪
‏21.90 ‏₪
‏7.71 ‏₪ / 100 גרם",פרפקטו רוטב עגבניות לפיצה 400 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12537826_7613036520492.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12537826_7613036520492.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F1%2F2%2F12537826_7613036520492.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,8002450205006,ורדי תות שדה,,מיץ,"ורדי תות שדה
וורדי | 750 מ""ל
2 יח' ב- ‏45 ₪
‏24.90 ‏₪
‏3.32 ‏₪ / 100 מ""ל",ורדי תות שדה,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450205006_s1_15.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450205006_s1_15.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F0%2F8002450205006_s1_15.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,7290015858243,צימיצורי עללחם 180 גרם,,מיץ,"צימיצורי עללחם 180 גרם
עללחם | 180 גרם
‏15.90 ‏₪
‏8.83 ‏₪ / 100 גרם
ווטקינס וניל אפיה 59 מ""ל
ווטקינס | 59 מ""ל
‏29.90 ‏₪
‏50.68 ‏₪ / 100 מ""ל
מעדן פרי אוכמניות 284 גרם
סנט דלפור | 284 גרם
2 יח' ב- ‏34 ₪
‏21.90 ‏₪
‏7.71 ‏₪ / 100 גרם
מאסטר שף אריסה 200 גרם
מאסטר שף | 200 גרם
‏15.90 ‏₪
‏7.95 ‏₪ / 100 גרם",צימיצורי עללחם 180 גרם,"https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015858243_s1_1512-01-2025_07-53-42.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015858243_s1_1512-01-2025_07-53-42.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F7%2F2%2F7290015858243_s1_1512-01-2025_07-53-42.jpg&w=384&q=75 2x"
NO,REJECT,not_juice_type,,"ווטקינס וניל אפיה 59 מ""ל",,מיץ,"ווטקינס וניל אפיה 59 מ""ל
ווטקינס | 59 מ""ל
‏29.90 ‏₪
‏50.68 ‏₪ / 100 מ""ל","ווטקינס וניל אפיה 59 מ""ל","https://yochananof.co.il/_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F1%2F813724023756_s1_1505-10-2026_10-24-23.jpg&w=256&q=75 /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F1%2F813724023756_s1_1505-10-2026_10-24-23.jpg&w=256&q=75 1x, /_next/image?url=https%3A%2F%2Fapi.yochananof.co.il%2Fmedia%2Fcatalog%2Fproduct%2Fcache%2F7d40ab1d2c85da43a7701c1338d70a16%2F8%2F1%2F813724023756_s1_1505-10-2026_10-24-23.jpg&w=384&q=75 2x"
